Date,Close,returns
2025-04-12,2635035024204.48,0.0400465393043663
2025-04-13,2710025730557.76,0.028459092825879884
2025-04-14,2651914257272.77,-0.02144314448004503
2025-04-15,2671852379559.01,0.0075183887380823045
2025-04-16,2637947431994.9,-0.012689678450613306
2025-04-17,2645449093617.8,0.0028437494742747926
2025-04-18,2669373250053.47,0.00904351419703664
2025-04-19,2663370088681.14,-0.0022489029483643286
2025-04-20,2689723413368.2,0.009894728787056994
2025-04-21,2686531790539.74,-0.0011865988943685624
2025-04-22,2735184068666.69,0.018109697528341906
2025-04-23,2915705611165.02,0.06599977843038851
2025-04-24,2931025902543.43,0.005254402680347603
2025-04-25,2940262416387.24,0.0031512904187558366
2025-04-26,2959859067146.07,0.006664932575272786
2025-04-27,2969192395640.96,0.003153301654963414
2025-04-28,2941512672805.8,-0.009322306926218937
2025-04-29,2975175235909.15,0.011443963309952565
2025-04-30,2950185417932.73,-0.008399444064606021
2025-05-01,2944967064868.37,-0.0017688220654336062
2025-05-02,3005742722444.4,0.020637126404924988
2025-05-03,3016087433285.38,0.0034416488023856218
2025-05-04,2981403745766.67,-0.011499563021927894
2025-05-05,2935729267530.39,-0.015319789646448756
2025-05-06,2947183238128.65,0.003901575913331845
2025-05-07,2989982517103.93,0.014522096360203296
2025-05-08,2993482192419.78,0.0011704668157188625
2025-05-09,3228661003151.7,0.07856362443960752
2025-05-10,3265491894823.65,0.011407481812428344
2025-05-11,3371555312987.71,0.032480073930726494
2025-05-12,3327829196151.48,-0.012969123379880765
2025-05-13,3315483887226.43,-0.0037097183170718973
2025-05-14,3384993704659.26,0.020965210448052662
2025-05-15,3341132865123.04,-0.012957436073174233
2025-05-16,3306851935866.14,-0.010260271183689551
2025-05-17,3296202571544.31,-0.0032203934522520017
2025-05-18,3269729880656.18,-0.0080312694118575
2025-05-19,3365862234590.21,0.029400702028247627
2025-05-20,3334929360512.02,-0.00919017830269453
2025-05-21,3361605784601.77,0.007999097193966964
2025-05-22,3441643763241.35,0.023809448153083057
2025-05-23,3521198923414.85,0.023115454604335506
2025-05-24,3375353066586.07,-0.0414193744803657
2025-05-25,3394107202665.36,0.005556199813567586
2025-05-26,3425272030195.48,0.009182039832344335
2025-05-27,3429916633449.51,0.001355980842714155
2025-05-28,3441420258700.16,0.0033539081208167065
2025-05-29,3411688276306.9,-0.008639451202768877
2025-05-30,3344158837150.71,-0.019793554887520215
2025-05-31,3257644725323.91,-0.025870216111059996
2025-06-01,3275399283271.81,0.005450121006100428
2025-06-02,3302646623160.53,0.008318784225141096
2025-06-03,3322372941727.33,0.005972881999686264
2025-06-04,3313020619377.92,-0.002814952599676457
2025-06-05,3290728491343.64,-0.006728641501321353
2025-06-06,3171640219646.37,-0.03618902987910888
2025-06-07,3250773613241.06,0.024950305871551004
2025-06-08,3295079839234.35,0.013629440639244095
2025-06-09,3301947743973.64,0.0020842908440379393
2025-06-10,3440137021406.84,0.041850837187053624
2025-06-11,3469534860205.16,0.008545542987208776
2025-06-12,3417060495421.26,-0.015124322682492752
2025-06-13,3316178396809.45,-0.029523064852667424
2025-06-14,3303513358182.01,-0.0038191668577377547
2025-06-15,3275383864728.55,-0.008515023371644559
2025-06-16,3287463042469.71,0.003687866289883379
2025-06-17,3315140978188.43,0.008419238592543232
2025-06-18,3250011514831.32,-0.019646061445236174
2025-06-19,3257429809184.11,0.002282544021440236
2025-06-20,3252118162853.55,-0.0016306249533248884
2025-06-21,3193619333281.39,-0.017987916380267754
2025-06-22,3138352601451.89,-0.017305359863510783
2025-06-23,3092059833701.08,-0.014750658587372789
2025-06-24,3251422984478.75,0.051539478324686305
2025-06-25,3272564487406.99,0.006502230878345561
2025-06-26,3288731370968.22,0.004940126809858558
2025-06-27,3266323067177.36,-0.00681366194535471
2025-06-28,3278624909730.19,0.003766266318371514
2025-06-29,3297877117822.64,0.0058720374005925
2025-06-30,3340390617686.81,0.012891171606854268
2025-07-01,3309726866995.0,-0.009179690102543936
2025-07-02,3249064580818.2,-0.018328487097147406
2025-07-03,3359230686524.17,0.03390702245697663
2025-07-04,3383128377207.79,0.007114036788091971
2025-07-05,3322183505343.47,-0.018014353896502078
2025-07-06,3329243611099.58,0.0021251402111757134
2025-07-07,3368903740745.58,0.011912654728471805
2025-07-08,3340490469840.17,-0.00843398122711636
2025-07-09,3372141459977.23,0.009474952981552542
2025-07-10,3462715757240.17,0.026859578205106427
2025-07-11,3613640884854.91,0.04358576856883856
2025-07-12,3665570910840.58,0.01437055524894948
2025-07-13,3659383301005.78,-0.0016880344113657797
2025-07-14,3716211159114.99,0.015529353837733018
2025-07-15,3745815779140.9,0.007966344956824134
2025-07-16,3725825731262.98,-0.005336634008868635
2025-07-17,3797747452611.02,0.019303565581329618
2025-07-18,3864463609209.33,0.017567296780738095
2025-07-19,3846761518959.17,-0.004580736692143983
2025-07-20,3859940982598.73,0.003426119236818792
2025-07-21,3891487437183.71,0.008172781585831679
2025-07-22,3914541031797.71,0.005924108708079023
2025-07-23,3975636632856.58,0.015607347211995526
2025-07-24,3872291607259.01,-0.025994585305779028
2025-07-25,3860448257469.04,-0.003058486031312313
2025-07-26,3863480415856.83,0.0007854420485817748
2025-07-27,3877931493684.97,0.003740429942087564
2025-07-28,3948544615623.41,0.01820896579875897
2025-07-29,3873826505516.51,-0.018922949435916103
2025-07-30,3868437749046.61,-0.001391068098229531
2025-07-31,3857231591412.11,-0.0028968173618050264
2025-08-01,3780087321041.26,-0.01999990629098003
2025-08-02,3681223544371.78,-0.02615383409773908
2025-08-03,3627818740391.8,-0.014507351519477907
2025-08-04,3703975645932.46,0.020992478122662472
2025-08-05,3776771547549.3,0.019653450393708916
2025-08-06,3720352203083.95,-0.014938511306557434
2025-08-07,3759963070600.88,0.010647074619466013
2025-08-08,3884377153423.13,0.03308917680469858
2025-08-09,3888254278468.31,0.0009981330061534788
2025-08-10,3927105101686.92,0.009991842208919133
2025-08-11,3980340328098.71,0.013555844581017773
2025-08-12,3943808853058.7,-0.009177977767911072
2025-08-13,4060031322321.97,0.02946959997139098
2025-08-14,4172149391652.69,0.02761507496612081
2025-08-15,4004132426774.25,-0.0402710807083263
2025-08-16,3963573258872.9,-0.01012932729950311
2025-08-17,3973562525362.8,0.0025202679091493874
2025-08-18,3988427090708.63,0.0037408660996149923
2025-08-19,3923496984498.12,-0.01627962721489129
2025-08-20,3786913651750.15,-0.03481163189053438
2025-08-21,3884119772887.84,0.025668956326153625
2025-08-22,3810520784548.13,-0.018948691761116576
2025-08-23,4040858970682.4,0.06044795427131744
2025-08-24,3997638084457.27,-0.010695965025928844
2025-08-25,3952051896250.28,-0.0114032804480797
2025-08-26,3779490353606.92,-0.04366378457911624
2025-08-27,3875088960828.19,0.025294047153748167
2025-08-28,3849439690642.03,-0.006619014542747048
2025-08-29,3897230544082.87,0.012415015503949745
2025-08-30,3763781119268.45,-0.034242117140602546
2025-08-31,3777244254407.55,0.0035770239321770703
2025-09-01,3758950865270.84,-0.004843051681226007
2025-09-02,3762088070214.27,0.0008345958901498918
2025-09-03,3830057403802.4,0.018066917179921038
